generation,max_fitness,median_fitness,min_fitness
0,1,0,0
1,2,1,0
2,5,1,0
3,4,1,0
4,6,1,0
5,7,1,0
6,7,2,0
7,7,2,0
8,8,2,0
9,8,2,0
10,10,2,0
11,9,3,0
12,8,3,0
13,10,2,0
14,8,2,0
15,7,3,0
16,9,3,0
17,8,3,0
18,8,2,0
19,8,3,0
20,8,2,0
21,8,3,0
22,8,3,0
23,8,2,0
24,8,2,0
25,8,3,0
26,10,4,0
27,8,3,0
28,10,3,0
29,8,3,0
30,8,4,0
31,8,3,0
32,8,3,0
33,8,3,0
34,12,3,0
35,9,3,0
36,8,4,0
37,9,4,0
38,8,4,0
39,8,3,0
40,8,3,0
41,8,3,0
42,7,4,0
43,9,3,0
44,7,4,0
45,10,2,0
46,8,3,0
47,8,4,0
48,7,3,0
49,8,3,0
50,8,4,0
51,8,4,0
52,8,3,0
53,7,4,0
54,8,3,0
55,8,4,0
56,7,3,0
57,11,4,0
58,7,3,0
59,10,3,0
60,9,3,0
61,8,3,0
62,8,4,0
63,6,3,0
64,8,4,0
65,9,3,0
66,8,4,0
67,8,3,0
68,9,4,0
69,8,4,0
70,8,3,0
71,10,3,0
72,11,4,0
73,11,4,0
74,10,4,0
75,9,4,0
76,11,4,0
77,9,4,0
78,9,4,0
79,8,4,0
80,8,4,0
81,9,4,0
82,8,4,0
83,8,4,0
84,10,5,0
85,8,4,0
86,11,5,0
87,11,5,0
88,10,4,0
89,11,5,0
90,9,5,0
91,11,4,0
92,9,4,0
93,10,5,0
94,10,5,0
95,8,4,0
96,9,4,0
97,10,5,0
98,8,5,0
99,9,4,0
100,9,5,0
101,10,4,0
102,9,4,0
103,11,4,0
104,9,4,0
105,11,4,0
106,9,4,0
107,9,4,0
108,9,4,0
109,13,5,0
110,8,5,0
111,12,4,0
112,10,4,0
113,10,4,0
114,11,5,0
115,9,4,0
116,11,5,0
117,10,4,0
118,9,4,0
119,11,4,0
120,8,4,0
121,10,5,0
122,10,5,0
123,11,4,0
124,10,4,0
125,10,5,0
126,10,5,0
127,9,4,0
128,8,5,0
129,8,4,0
130,8,4,0
131,8,4,0
132,8,5,0
133,9,5,0
134,7,4,0
135,9,4,0
136,9,5,0
137,9,4,0
138,9,4,0
139,10,4,0
140,10,5,0
141,8,3,0
142,8,2,0
143,9,3,0
144,8,3,0
145,10,3,0
146,9,3,0
147,8,2,0
148,8,2,0
149,8,4,0
150,9,3,0
151,11,4,0
152,8,4,0
153,8,4,0
154,10,3,0
155,8,4,0
156,9,4,0
157,9,4,0
158,8,4,0
159,9,4,0
160,9,4,0
161,9,4,0
162,9,4,0
163,9,5,0
164,10,4,0
165,11,4,0
166,10,4,0
167,10,5,0
168,10,5,0
169,10,5,0
170,9,4,0
171,11,5,0
172,13,5,0
173,9,5,0
174,9,4,0
175,10,5,0
176,9,5,0
177,10,5,0
178,8,4,0
179,10,5,0
180,10,5,0
181,10,5,0
182,11,5,0
183,11,5,0
184,11,5,0
185,10,5,0
186,10,5,0
187,11,5,0
188,11,5,0
189,9,6,0
190,11,5,0
191,10,5,0
192,9,5,0
193,11,5,0
194,10,5,0
195,10,6,0
196,9,5,0
197,9,5,0
198,10,5,0
199,10,5,0
200,12,5,0
201,11,5,0
202,11,6,0
203,11,5,0
204,11,5,0
205,11,5,0
206,11,5,0
207,11,5,0
208,11,5,0
209,11,6,0
210,10,6,0
211,10,5,0
212,10,5,0
213,10,5,0
214,10,5,0
215,10,5,0
216,10,5,0
217,11,5,0
218,10,5,0
219,10,5,0
220,10,4,0
221,10,6,0
222,9,5,0
223,10,5,0
224,11,5,0
225,10,5,0
226,10,5,0
227,10,5,0
228,11,5,0
229,11,5,0
230,10,5,0
231,10,5,0
232,10,5,0
233,11,5,0
234,11,6,0
235,9,6,0
236,15,5,0
237,11,5,0
238,10,5,0
239,10,5,0
240,11,5,0
241,10,5,0
242,11,6,0
243,11,5,0
244,10,5,0
245,11,5,0
246,10,5,0
247,14,6,0
248,11,5,0
249,10,6,0
250,12,6,0
251,10,6,0
252,11,5,0
253,11,5,0
254,10,5,0
255,13,6,0
256,11,5,0
257,10,5,0
258,10,6,0
259,11,5,0
260,11,6,0
261,11,6,0
262,11,5,0
263,11,6,0
264,10,6,0
265,11,6,0
266,11,6,0
267,10,5,0
268,13,6,0
269,10,5,0
270,11,5,0
271,11,6,0
272,10,5,0
273,13,5,0
274,11,5,0
275,12,6,0
276,10,5,0
277,10,6,0
278,12,5,0
279,11,5,0
280,11,6,0
281,14,6,0
282,12,6,0
283,10,6,0
284,12,6,0
285,11,6,0
286,11,6,0
287,10,5,0
288,11,5,0
289,10,5,0
290,12,5,0
291,10,5,0
292,10,6,0
293,11,6,0
294,10,5,0
295,10,4,0
296,9,4,0
297,11,5,0
298,11,5,0
299,11,5,0
300,11,6,0
301,11,6,0
