generation,max_fitness,median_fitness,min_fitness
0,1,0,0
1,1,1,0
2,3,1,0
3,4,1,0
4,6,1,0
5,6,1,0
6,6,1,0
7,6,1,0
8,7,1,0
9,6,1,0
10,7,1,0
11,9,1,0
12,9,2,0
13,11,1,0
14,8,1,0
15,10,1,0
16,9,2,0
17,13,2,0
18,13,2,0
19,12,3,0
20,13,3,0
21,13,3,0
22,13,1,0
23,12,2,0
24,13,2,0
25,13,3,0
26,12,4,0
27,12,2,0
28,12,3,0
29,12,4,0
30,9,3,0
31,10,4,0
32,13,4,0
33,14,3,0
34,13,4,0
35,11,5,0
36,15,3,0
37,13,3,0
38,15,3,0
39,13,4,0
40,15,4,0
41,13,5,0
42,13,6,0
43,14,5,0
44,13,5,0
45,15,5,0
46,13,5,0
47,14,5,0
48,13,5,0
49,15,5,0
50,15,6,0
51,13,5,0
52,13,5,0
53,13,4,0
54,14,6,0
55,15,5,0
56,15,5,0
57,15,6,0
58,13,5,0
59,16,4,0
60,13,5,0
61,14,4,0
62,15,6,0
63,14,6,0
64,16,5,0
65,14,5,0
66,14,5,0
67,17,6,0
68,15,6,0
69,15,6,0
70,14,5,0
71,14,6,0
72,16,6,0
73,16,7,0
74,16,7,0
75,16,8,0
76,16,8,0
77,15,7,0
78,14,8,0
79,15,8,0
80,15,6,0
81,15,8,0
82,16,8,0
83,15,8,0
84,16,10,0
85,15,7,0
86,16,7,0
87,17,8,0
88,17,9,0
89,17,8,0
90,16,10,0
91,16,8,0
92,16,10,0
93,17,10,0
94,15,8,0
95,16,9,0
96,15,8,0
97,17,7,0
98,17,8,0
99,19,6,0
100,15,6,0
101,14,7,0
102,17,7,0
103,15,8,0
104,17,8,0
105,16,8,0
106,16,9,0
107,17,8,0
108,15,9,0
109,17,10,0
110,16,8,0
111,16,8,0
112,16,9,0
113,16,9,0
114,15,8,0
115,16,8,0
116,16,8,0
117,17,8,0
118,17,8,0
119,17,9,0
120,17,10,0
121,16,8,0
122,17,9,0
123,17,8,0
124,17,8,0
125,17,11,0
126,17,8,0
127,17,8,0
128,17,10,0
129,17,8,0
130,17,9,0
131,17,10,0
132,17,11,0
133,17,12,0
134,17,11,0
135,17,10,0
136,17,11,0
137,17,6,0
138,17,9,0
139,17,10,0
140,17,9,0
141,17,7,0
142,17,7,0
143,17,8,0
144,17,8,0
145,17,9,0
146,17,12,0
147,17,9,0
148,17,12,0
149,17,12,0
150,17,12,0
151,17,12,0
152,17,13,0
153,17,13,0
154,18,12,0
155,17,13,0
