generation,max_fitness,median_fitness,min_fitness
0,4,4,4
1,7,2,0
2,7,2,0
3,7,3,0
4,8,2,0
5,8,3,0
6,8,2,0
7,8,3,0
8,10,3,0
9,10,2,0
10,13,2,0
11,13,2,0
12,13,2,0
13,13,2,0
14,13,2,0
15,13,2,0
16,13,3,0
17,13,3,0
18,14,2,0
19,14,2,0
20,14,3,0
21,14,3,0
22,14,2,0
23,14,3,0
24,14,2,0
25,14,2,0
26,14,2,0
27,14,2,0
28,14,3,0
29,14,3,0
30,14,2,0
31,14,3,0
32,14,3,0
33,14,2,0
34,14,3,0
35,14,3,0
36,14,3,0
37,14,2,0
38,14,2,0
39,14,3,0
40,14,2,0
41,14,2,0
42,14,2,0
43,14,2,0
44,14,2,0
45,14,3,0
46,14,2,0
47,14,3,0
48,14,3,0
49,14,2,0
50,14,2,1
51,14,2,0
52,14,3,0
53,14,2,0
54,14,2,0
55,14,2,0
56,14,3,0
57,14,2,0
58,14,2,0
59,14,2,0
60,14,2,0
61,14,3,0
62,14,3,0
63,14,2,0
64,14,3,0
65,14,2,0
66,14,2,0
67,14,2,0
68,14,2,0
69,14,2,0
70,14,3,0
71,14,2,0
72,14,3,0
73,14,3,0
74,14,2,0
75,14,3,0
76,14,2,0
77,14,3,0
78,14,2,1
79,14,3,0
80,14,3,0
81,14,3,0
82,14,3,0
83,14,3,0
84,14,3,1
85,14,2,0
86,14,3,0
87,14,3,0
88,14,2,0
89,14,3,0
90,14,3,0
91,14,2,0
92,14,2,0
93,14,3,0
94,14,3,1
95,14,3,0
96,14,3,0
97,14,3,0
98,14,2,1
99,14,3,0
100,14,2,1
101,14,3,0
102,14,2,1
103,14,3,0
104,14,3,0
105,14,3,1
106,14,3,0
107,14,3,0
108,14,2,0
109,14,3,0
110,14,2,0
111,14,3,0
112,14,3,0
113,14,3,0
114,14,2,0
115,14,3,0
116,14,3,0
117,14,3,0
118,14,3,0
119,14,2,0
120,14,3,0
121,14,2,0
122,14,3,0
123,14,3,0
124,14,2,0
125,14,4,0
126,14,2,0
127,14,2,0
128,14,3,1
129,14,2,0
130,14,2,0
131,14,3,0
132,14,3,0
133,14,3,0
134,14,3,0
135,14,2,0
136,14,3,0
137,14,3,0
138,14,3,0
139,14,3,0
140,14,3,0
141,14,2,0
142,14,2,0
143,14,3,0
144,14,3,0
145,14,2,0
146,14,2,0
147,14,3,0
148,14,3,0
149,14,3,0
150,14,3,0
151,14,2,0
152,14,3,0
153,14,3,0
154,14,3,0
155,14,2,0
156,14,3,0
157,14,2,0
158,14,3,0
159,14,3,0
160,14,2,1
161,14,3,0
162,14,3,0
163,14,3,0
164,14,3,0
165,14,2,0
166,14,3,1
167,15,3,0
168,15,4,0
169,15,2,0
170,15,4,0
171,15,3,0
172,15,3,0
173,15,3,0
174,15,3,0
175,15,3,1
176,15,3,0
177,15,3,0
178,15,3,0
179,15,4,1
180,15,3,0
181,15,3,0
182,15,3,0
183,15,3,1
184,15,3,0
185,15,4,0
186,15,3,0
187,15,3,0
188,15,4,0
189,15,3,0
190,15,3,0
191,15,2,0
192,15,3,0
193,15,3,0
194,15,3,0
195,15,3,0
196,15,4,1
197,15,3,0
198,15,3,0
199,15,2,1
200,15,3,1
201,15,3,0
202,15,3,0
203,15,2,0
204,15,3,1
205,15,3,0
206,15,3,0
207,15,3,0
208,15,4,0
209,15,3,0
210,15,3,0
211,15,3,0
212,15,3,0
213,15,3,0
214,15,2,0
215,15,3,1
216,15,3,0
217,15,3,1
218,15,3,0
219,15,3,0
220,15,2,0
221,15,3,1
222,15,3,1
223,15,2,0
224,15,2,0
225,15,3,0
226,15,3,0
227,15,2,0
228,15,3,0
229,15,3,0
230,15,3,0
231,15,3,0
232,15,2,0
233,15,4,0
234,15,3,0
235,15,3,0
236,15,4,0
237,15,3,0
238,15,3,0
239,15,3,0
240,15,3,0
241,15,3,0
242,15,2,0
243,15,3,0
244,15,3,0
245,15,3,0
246,15,3,0
247,15,3,0
248,15,3,0
249,15,3,0
250,15,3,0
251,15,3,0
252,15,2,0
253,15,3,0
254,15,3,0
255,15,3,0
256,15,3,0
257,15,4,0
258,15,3,0
259,15,3,0
260,15,3,0
261,15,3,0
262,15,3,1
263,15,3,0
264,15,3,0
265,15,3,0
266,15,3,0
267,15,2,0
268,15,3,1
269,15,3,0
270,15,3,0
271,15,3,0
272,15,3,1
273,15,3,0
274,15,3,1
275,15,3,0
276,15,3,0
277,15,3,0
278,15,2,0
279,15,2,0
280,15,2,0
281,15,3,0
282,15,4,0
283,15,3,1
284,15,2,0
285,15,3,0
286,15,3,1
287,15,3,0
288,15,3,0
289,15,2,0
290,15,3,0
291,15,3,1
292,15,3,0
293,15,3,0
294,15,2,0
295,15,3,0
296,15,2,0
297,15,3,0
298,15,4,0
299,15,3,0
300,15,3,0
301,15,3,1
302,15,3,0
303,15,3,0
304,15,2,0
305,15,3,0
306,15,3,1
307,15,3,0
308,15,3,1
309,15,3,0
310,15,3,0
311,15,3,0
312,15,3,0
313,15,3,0
314,15,2,0
315,15,3,0
316,15,3,0
317,15,3,1
318,15,3,0
319,15,3,0
320,15,2,1
321,15,3,0
322,15,3,0
323,15,3,0
324,15,2,1
325,15,3,0
326,15,3,0
327,15,3,0
328,15,3,0
329,15,2,1
330,15,3,0
331,15,2,0
332,15,3,0
333,15,3,0
334,15,3,0
335,15,3,0
336,15,3,0
337,15,3,0
338,15,3,0
339,15,3,0
340,15,3,0
341,15,3,0
342,15,2,0
343,15,3,0
344,15,3,0
345,15,3,0
346,15,3,1
347,15,3,0
348,15,3,1
349,15,3,0
350,15,3,0
351,15,3,0
352,15,3,0
353,15,2,0
354,15,3,0
355,15,2,0
356,15,3,0
357,15,3,0
358,15,3,0
359,15,3,0
360,15,3,0
361,15,3,0
362,15,3,1
363,15,2,0
364,15,3,0
365,15,3,0
366,15,3,1
367,15,3,0
368,15,3,0
369,15,3,0
370,15,2,0
371,15,3,1
372,15,3,1
373,15,3,0
374,15,3,0
