generation,max_fitness,median_fitness,min_fitness
0,4,4,4
1,9,4,1
2,9,4,0
3,9,4,1
4,9,5,1
5,10,4,1
6,11,4,1
7,11,4,2
8,11,4,1
9,11,4,1
10,11,4,1
11,11,4,1
12,11,4,2
13,11,4,2
14,11,4,2
15,11,4,1
16,11,4,1
17,11,4,1
18,11,4,2
19,11,4,1
20,11,4,1
21,11,4,1
22,11,5,1
23,11,4,2
24,11,5,1
25,11,4,1
26,11,4,2
27,11,4,2
28,11,4,1
29,11,4,2
30,11,4,0
31,11,4,2
32,11,4,2
33,11,4,1
34,11,4,2
35,11,5,1
36,11,4,1
37,11,4,0
38,11,4,0
39,11,4,2
40,11,4,1
41,11,4,2
42,11,4,1
43,11,4,1
44,11,4,1
45,11,4,1
46,11,4,1
47,11,4,1
48,11,4,1
49,11,4,0
50,11,4,2
51,11,4,1
52,11,4,2
53,11,4,2
54,11,5,1
55,11,4,2
56,11,4,2
57,11,4,1
58,11,4,2
59,11,5,2
60,11,4,2
61,11,4,2
62,11,5,2
63,11,4,2
64,11,4,2
65,11,4,1
66,11,4,2
67,11,5,1
68,11,4,2
69,11,5,2
70,11,4,2
71,11,4,1
72,11,5,2
73,11,4,2
74,11,5,2
75,11,5,2
76,11,5,1
77,11,4,2
78,11,4,1
79,11,6,1
80,11,5,1
81,11,4,1
82,11,5,2
83,11,5,1
84,11,5,1
85,11,5,2
86,11,4,1
87,11,5,1
88,11,5,2
89,11,4,2
90,12,4,1
91,12,4,1
92,12,4,1
93,12,4,1
94,12,4,1
95,12,5,3
96,12,4,0
97,12,5,2
98,12,5,0
99,12,4,1
100,12,5,2
101,12,4,1
102,12,5,0
103,12,5,2
104,12,5,1
105,12,5,1
106,12,5,1
107,12,4,0
108,12,5,1
109,12,5,1
110,12,4,1
111,12,5,2
112,12,5,3
113,12,5,2
114,12,5,1
115,12,5,1
116,12,4,0
117,12,5,2
118,12,5,2
119,12,5,0
120,12,5,1
121,12,4,2
122,12,5,1
123,12,5,1
124,12,5,1
125,12,5,2
126,12,5,2
127,12,5,1
128,12,5,1
129,12,4,1
130,12,5,1
131,12,5,2
132,12,5,2
133,12,5,1
134,12,4,1
135,12,5,1
136,12,5,1
137,12,5,2
138,12,5,2
139,12,5,2
140,12,5,1
141,12,5,1
142,12,5,1
143,12,4,1
144,12,5,2
145,12,5,2
146,12,5,1
147,12,5,2
148,12,4,1
149,12,4,1
150,12,5,1
151,12,5,1
152,12,5,3
153,12,5,1
154,12,5,3
155,12,5,2
156,12,5,1
157,12,5,0
158,12,5,1
159,12,5,2
160,12,5,1
161,12,4,2
162,12,5,2
163,12,5,2
164,12,5,1
165,12,5,1
166,12,5,2
167,12,5,2
168,12,5,2
169,12,5,2
170,12,5,1
171,12,4,2
172,12,5,1
173,12,5,1
174,12,5,1
175,12,5,2
176,12,4,1
177,12,5,2
178,12,5,1
179,12,5,2
180,12,5,2
181,12,5,1
182,12,5,1
183,12,4,3
184,12,5,1
185,12,5,1
186,12,5,1
187,12,4,1
188,12,5,2
189,12,5,1
190,12,4,2
191,12,4,1
192,12,5,1
193,12,5,1
194,12,5,2
195,12,5,1
196,12,5,1
197,12,5,1
198,12,4,1
199,12,5,1
200,12,5,2
201,12,4,1
202,12,5,1
203,12,4,1
204,12,5,2
205,12,4,2
206,12,4,1
207,12,5,1
208,12,5,1
209,12,5,1
210,12,4,2
211,12,4,1
212,12,5,1
213,12,5,1
214,12,4,1
215,12,4,1
216,12,4,1
217,12,5,2
218,12,4,1
219,12,5,2
220,12,5,1
221,12,5,0
222,12,5,2
223,12,4,1
224,12,5,2
225,12,5,2
226,12,4,0
227,12,5,2
228,12,5,1
229,12,5,1
230,12,5,1
231,12,5,1
232,12,5,1
233,12,5,3
234,12,5,2
235,12,5,2
236,12,4,1
237,12,5,1
238,12,5,1
239,12,5,1
240,12,5,1
241,12,5,2
242,12,4,3
243,12,4,1
244,12,4,2
245,12,4,2
246,12,5,1
247,12,5,1
248,12,5,2
249,12,4,1
250,12,4,2
251,12,5,2
252,12,4,2
253,12,4,1
254,12,5,1
255,12,5,1
256,12,4,1
257,12,5,1
258,12,5,2
259,12,5,2
260,12,4,1
261,12,4,1
262,12,5,2
263,12,5,1
264,12,4,2
265,12,4,1
266,12,4,1
267,12,4,1
268,12,4,1
269,12,5,0
270,12,4,1
271,12,4,1
272,12,5,1
273,12,5,1
274,12,5,2
275,12,5,2
276,12,4,1
277,12,5,1
278,12,5,1
279,12,5,1
280,12,4,1
281,12,4,1
282,12,5,2
283,12,5,0
284,12,5,1
285,12,4,1
286,12,4,1
287,12,4,1
288,12,4,2
289,12,5,1
290,12,5,1
291,12,4,2
292,12,5,0
293,12,4,2
294,12,5,1
295,12,5,1
296,12,5,1
297,12,4,1
298,12,4,1
299,12,4,1
300,12,5,1
301,12,4,1
302,12,5,1
303,12,4,1
304,12,4,1
305,12,5,0
306,12,4,1
307,12,5,1
308,12,4,1
309,12,5,1
310,12,4,1
311,12,4,2
312,12,5,1
313,12,4,1
314,12,4,1
315,12,5,1
316,12,4,2
317,12,5,1
318,12,4,1
319,12,5,1
320,12,4,1
321,12,5,3
322,12,4,2
323,12,5,1
324,12,5,1
325,12,4,1
326,12,4,1
327,12,5,1
328,12,4,1
329,12,5,1
330,12,4,1
331,12,5,2
332,12,5,1
333,12,4,1
334,12,5,1
335,12,5,1
336,12,5,2
337,12,5,2
338,12,5,2
339,12,5,2
340,12,4,1
341,12,5,2
342,12,4,1
343,12,5,1
344,12,5,1
345,12,5,2
346,12,4,1
347,12,5,2
348,12,5,1
349,12,4,1
350,12,4,1
351,12,4,1
352,12,4,3
353,12,4,1
354,12,5,2
355,12,5,2
356,12,5,1
357,12,5,3
358,12,4,2
359,12,5,2
360,12,5,1
361,12,4,2
362,12,4,1
363,12,4,1
364,12,4,1
365,12,5,0
366,12,4,1
367,12,4,1
368,12,4,0
369,12,4,1
370,12,4,1
371,12,4,1
372,12,4,2
373,12,4,1
374,12,4,0
375,12,5,1
376,12,5,1
377,12,5,1
378,12,4,2
379,12,4,1
380,12,4,1
381,12,4,1
382,12,5,1
383,12,4,1
384,12,4,0
385,12,4,1
386,12,5,2
387,12,5,1
388,12,4,0
389,12,4,1
390,12,4,1
391,12,5,1
392,12,4,1
393,12,4,2
394,12,4,1
395,12,4,1
396,12,5,2
397,12,5,1
398,12,4,2
399,12,4,1
400,12,5,1
401,12,5,1
402,12,4,1
403,12,4,1
404,12,4,0
405,12,4,1
406,12,5,2
407,12,4,1
408,12,4,2
409,12,4,0
410,12,5,1
411,12,5,1
412,12,5,1
413,12,4,1
414,12,5,0
415,12,4,1
416,12,5,1
417,12,5,1
418,12,4,0
419,12,5,1
420,12,5,2
421,12,5,1
422,12,5,1
423,12,4,1
424,12,4,1
425,12,4,1
426,12,4,1
427,12,5,1
428,12,4,0
429,12,4,1
430,12,4,1
431,12,5,2
432,12,5,1
433,12,4,1
434,12,5,1
435,12,5,1
436,12,5,2
437,12,4,2
438,12,4,1
439,12,5,1
440,12,5,1
441,12,5,2
442,12,4,1
443,12,4,1
444,12,5,1
445,12,5,1
446,12,5,1
447,12,5,2
448,12,4,0
449,12,5,2
450,12,5,2
451,12,4,0
452,12,5,2
453,12,4,1
454,12,5,2
455,12,5,1
456,12,4,1
457,12,5,0
458,12,4,0
459,12,5,2
460,12,5,2
461,12,5,2
462,12,4,1
463,12,4,1
464,12,5,1
465,12,4,1
466,12,5,1
467,12,4,1
468,12,4,2
469,12,5,2
470,12,4,0
471,12,5,2
472,12,5,2
473,12,5,1
474,12,5,1
475,12,4,1
476,12,5,1
477,12,5,1
478,12,4,1
479,12,5,1
480,12,4,1
481,12,4,1
482,12,4,0
483,12,5,2
484,12,4,1
485,12,5,1
486,12,4,1
487,12,4,1
488,12,5,1
489,12,4,1
490,12,5,2
491,12,5,1
492,12,5,1
493,12,4,1
494,12,4,1
495,12,5,1
496,12,4,1
497,12,5,1
498,12,4,0
499,12,4,1
500,12,4,1
501,12,5,2
502,12,4,2
503,12,4,2
504,12,4,0
505,12,4,1
506,12,5,1
507,12,4,1
508,12,4,2
509,12,5,1
510,12,4,1
511,12,5,2
512,12,5,1
513,14,5,2
514,14,4,1
515,14,4,0
516,14,4,1
517,14,4,0
518,14,4,0
519,14,4,0
520,14,4,0
521,14,4,1
522,14,4,0
523,14,4,1
524,14,4,1
525,14,4,1
526,14,4,0
527,14,4,1
528,14,4,1
529,14,5,1
530,14,4,0
531,14,4,0
532,14,4,0
533,14,4,1
534,14,5,1
535,14,4,1
536,14,4,1
537,14,4,0
538,14,4,0
539,14,4,0
540,14,4,1
541,14,4,0
542,14,5,0
543,14,4,0
544,14,4,1
545,14,4,0
546,14,4,0
547,14,4,1
548,14,4,1
549,14,4,1
550,14,4,1
551,14,4,0
552,14,4,0
553,14,4,1
554,14,4,0
555,14,4,1
556,14,4,0
557,14,4,1
558,14,4,1
559,14,4,1
560,14,4,1
561,14,4,0
562,14,4,0
563,14,4,0
564,14,4,0
565,14,5,1
566,14,4,1
567,14,4,1
568,14,5,1
569,14,4,1
570,14,4,1
571,14,4,0
572,14,4,0
573,14,4,1
574,14,4,1
575,14,4,0
576,14,4,1
577,14,4,2
578,14,4,1
579,14,5,1
580,14,4,1
581,14,4,0
582,14,4,1
583,14,4,0
584,14,5,0
585,14,4,0
586,14,5,1
587,14,5,0
588,14,5,0
589,14,4,1
590,14,4,2
591,14,4,1
592,14,4,0
593,14,4,1
594,14,4,1
595,14,4,1
596,14,4,0
597,14,4,1
598,14,4,1
599,14,5,1
600,14,4,1
601,14,4,1
602,14,4,0
603,14,4,1
604,14,5,1
605,14,4,0
606,14,4,1
607,14,4,1
608,14,4,0
609,14,4,0
610,14,4,1
611,14,4,1
612,14,4,1
613,14,4,1
614,14,4,0
615,14,5,1
616,14,4,1
617,14,4,0
618,14,5,1
619,14,4,0
620,14,4,1
621,14,4,1
622,14,4,2
623,14,4,1
624,14,4,1
625,14,4,0
626,14,4,0
627,14,4,1
628,14,4,1
629,14,4,0
630,14,4,1
631,14,4,0
632,14,5,0
633,14,4,1
634,14,4,1
635,14,4,1
636,14,4,1
637,14,4,0
638,14,4,0
639,14,4,0
640,14,4,0
641,14,4,0
642,14,4,1
643,14,4,1
644,14,4,0
645,14,4,0
646,14,4,1
647,14,4,1
648,14,4,0
649,14,4,0
650,14,4,1
651,14,4,1
652,14,4,0
653,14,4,1
654,14,5,0
655,14,4,0
656,14,4,0
657,14,4,0
658,14,5,0
659,14,5,1
660,14,5,1
661,14,4,0
662,14,5,1
663,14,4,0
664,14,4,1
665,14,4,1
666,14,4,1
667,14,4,0
668,14,4,0
669,14,4,1
670,14,4,0
671,14,4,1
672,14,4,1
673,14,4,0
674,14,4,1
675,14,4,0
676,14,4,1
677,14,5,0
678,14,4,1
679,14,5,1
680,14,4,0
681,14,4,1
682,14,4,0
683,14,4,1
684,14,4,0
685,14,4,1
686,14,4,1
687,14,4,1
688,14,4,0
689,14,4,0
690,14,4,1
691,14,4,0
692,14,4,1
693,14,4,1
694,14,5,0
695,14,4,1
696,14,4,1
697,14,4,2
698,14,4,0
699,14,4,1
700,14,4,1
701,14,4,1
702,14,4,0
703,14,4,0
704,14,4,0
705,14,4,0
706,14,5,0
707,14,4,0
708,14,4,1
709,14,4,0
710,14,5,0
711,14,4,1
712,14,5,0
713,14,4,1
714,14,4,1
715,14,4,0
716,14,4,0
717,14,4,1
718,14,5,0
719,14,4,2
720,14,4,2
721,14,4,1
722,14,4,0
723,14,4,1
724,14,4,1
725,14,5,0
726,14,5,1
727,14,4,0
728,14,5,0
729,14,4,0
730,14,4,1
731,14,4,1
732,14,4,0
733,14,5,0
734,14,4,1
735,14,4,0
736,14,4,0
737,14,4,0
738,14,4,1
739,14,4,0
740,14,5,0
741,14,4,1
742,14,5,1
743,14,4,0
744,14,4,1
745,14,4,0
746,14,4,0
747,14,4,1
748,14,4,1
749,14,4,1
750,14,5,0
751,14,4,1
752,14,4,1
753,14,4,1
754,14,5,1
755,14,4,1
756,14,4,0
757,14,4,1
758,14,4,0
759,14,5,0
760,14,5,1
761,14,4,0
762,14,4,0
763,14,4,0
764,14,4,0
765,14,4,0
766,14,5,1
767,14,4,1
768,14,5,0
769,14,4,1
770,14,4,0
771,14,4,0
772,14,4,0
773,14,4,1
774,14,4,1
775,14,4,0
776,14,5,0
777,14,4,1
778,14,4,1
779,14,4,1
780,14,5,1
781,14,4,1
782,14,4,1
783,14,4,1
784,14,5,1
785,14,4,1
786,14,5,1
787,14,4,1
788,14,4,1
789,14,4,0
790,14,4,0
791,14,4,0
792,14,4,1
793,14,5,1
794,14,4,1
795,14,4,0
796,14,4,0
797,14,4,1
798,14,4,1
799,14,4,0
800,14,4,1
801,14,4,1
802,14,5,0
803,14,4,1
804,14,4,0
805,14,4,0
806,14,4,0
807,14,4,1
808,14,5,1
809,14,4,1
810,14,4,1
811,14,4,0
812,14,4,1
813,14,4,1
814,14,5,1
815,14,4,1
816,14,4,0
817,14,4,0
818,14,4,1
819,14,4,0
820,14,4,0
821,14,5,1
822,14,4,1
823,14,4,0
824,14,4,0
825,14,4,0
826,14,4,1
827,14,5,1
828,14,4,0
829,14,4,1
830,14,4,1
831,14,4,0
832,14,5,1
833,14,4,0
834,14,4,1
835,14,5,1
836,14,4,1
837,14,5,0
838,14,4,1
839,14,4,0
840,14,4,0
841,14,4,1
842,14,4,0
843,14,5,2
844,14,4,0
845,14,4,1
846,14,4,0
847,14,4,0
848,14,4,0
849,14,4,1
850,14,5,1
851,14,4,1
852,14,4,1
