generation,max_fitness,median_fitness,min_fitness
0,4,1,0
1,4,1,0
2,5,1,0
3,9,1,0
4,9,1,0
5,9,1,0
6,9,1,0
7,10,1,0
8,10,1,0
9,10,2,0
10,10,1,0
11,10,1,0
12,10,1,0
13,10,1,0
14,10,1,0
15,10,1,0
16,10,1,0
17,10,1,0
18,10,1,0
19,10,1,0
20,10,1,0
21,10,1,0
22,10,1,0
23,10,1,0
24,10,1,0
25,10,1,0
26,10,1,0
27,10,1,0
28,10,1,0
29,10,1,0
30,10,1,0
31,10,1,0
32,10,1,0
33,10,1,0
34,10,1,0
35,10,1,0
36,10,1,0
37,10,1,0
38,10,1,0
39,10,1,0
40,10,1,0
41,10,1,0
42,10,1,0
43,10,1,0
44,10,1,0
45,10,1,0
46,10,1,0
47,13,1,0
48,13,1,0
49,13,1,0
50,13,1,0
51,13,1,0
52,13,1,0
53,13,1,0
54,13,1,0
55,13,1,0
56,13,1,0
57,13,1,0
58,13,1,0
59,13,1,0
60,13,1,0
61,13,1,0
62,13,1,0
63,13,1,0
64,13,1,0
65,13,1,0
66,13,1,0
67,13,1,0
68,13,1,0
69,13,1,0
70,13,1,0
71,13,1,0
72,13,1,0
73,13,1,0
74,13,1,0
75,13,1,0
76,13,1,0
77,13,1,0
78,13,1,0
79,13,1,0
80,13,1,0
81,13,1,0
82,13,1,0
83,13,1,0
84,13,2,0
85,13,1,0
86,13,1,0
87,13,1,0
88,13,1,0
89,13,1,0
90,13,1,0
91,13,1,0
92,13,1,0
93,13,1,0
94,13,1,0
95,13,1,0
96,13,1,0
97,13,1,0
98,13,1,0
99,13,1,0
100,13,1,0
101,13,1,0
102,13,1,0
103,13,1,0
104,13,1,0
105,13,1,0
106,13,1,0
107,13,1,0
108,13,1,0
109,13,1,0
110,13,1,0
111,13,1,0
112,13,1,0
113,13,1,0
114,13,1,0
115,13,1,0
116,13,1,0
117,13,1,0
118,13,1,0
119,13,1,0
120,13,1,0
121,13,1,0
122,13,1,0
123,13,1,0
124,13,1,0
125,13,1,0
126,13,1,0
127,13,1,0
128,13,1,0
129,13,1,0
130,13,1,0
131,13,1,0
132,13,1,0
133,13,1,0
134,13,1,0
135,13,1,0
136,13,1,0
137,13,1,0
138,13,1,0
139,13,1,0
140,13,1,0
141,13,1,0
142,13,1,0
143,13,1,0
144,13,1,0
145,13,1,0
146,13,1,0
147,13,1,0
148,13,1,0
149,13,1,0
150,13,1,0
151,13,1,0
152,13,1,0
153,13,1,0
154,13,1,0
155,13,1,0
156,13,1,0
157,13,1,0
158,13,1,0
159,13,2,0
160,13,1,0
161,13,1,0
162,13,1,0
163,13,1,0
164,13,1,0
165,13,1,0
166,13,1,0
167,13,1,0
168,13,1,0
169,13,1,0
170,13,1,0
171,13,1,0
172,13,1,0
173,13,1,0
174,13,1,0
175,13,1,0
176,13,1,0
177,13,1,0
178,13,1,0
179,13,1,0
180,13,1,0
181,13,1,0
182,13,1,0
183,13,1,0
184,13,1,0
185,13,1,0
186,13,1,0
187,13,1,0
188,13,1,0
189,13,1,0
190,13,1,0
191,13,1,0
192,13,1,0
193,13,1,0
194,13,1,0
195,13,1,0
196,13,1,0
197,13,1,0
198,13,1,0
199,13,1,0
200,13,1,0
201,13,1,0
202,13,1,0
203,13,1,0
204,13,1,0
205,13,1,0
206,13,1,0
207,13,1,0
208,13,1,0
209,13,1,0
210,13,1,0
211,13,1,0
212,15,1,0
213,15,1,0
214,15,1,0
215,15,1,0
216,15,1,0
217,15,1,0
218,15,1,0
219,15,1,0
220,15,1,0
221,15,1,0
222,15,1,0
223,15,1,0
224,15,1,0
225,15,1,0
226,15,1,0
227,15,1,0
228,15,1,0
229,15,1,0
230,15,1,0
231,15,1,0
232,15,1,0
233,15,1,0
234,15,1,0
235,15,1,0
236,15,1,0
237,15,1,0
238,15,1,0
239,15,1,0
240,15,1,0
241,15,1,0
242,15,1,0
243,15,1,0
244,15,1,0
245,15,1,0
246,15,1,0
247,15,1,0
248,15,1,0
249,15,1,0
250,15,1,0
251,15,1,0
252,15,1,0
253,15,1,0
254,15,1,0
255,15,1,0
256,15,1,0
257,15,1,0
258,15,1,0
259,15,1,0
260,15,1,0
261,15,1,0
262,15,1,0
263,15,1,0
264,15,1,0
265,15,1,0
266,15,1,0
267,15,1,0
268,15,1,0
269,15,1,0
270,15,1,0
271,15,1,0
272,15,1,0
273,15,1,0
274,15,1,0
275,15,1,0
276,15,1,0
277,15,1,0
278,15,1,0
279,15,1,0
280,15,1,0
281,15,1,0
282,15,1,0
283,15,1,0
284,15,1,0
285,15,1,0
286,15,1,0
287,15,1,0
288,15,1,0
289,15,1,0
290,15,1,0
291,15,1,0
292,15,1,0
293,15,1,0
294,15,1,0
295,15,1,0
296,15,1,0
297,15,1,0
298,15,1,0
299,15,1,0
300,15,1,0
301,15,1,0
302,15,1,0
303,15,1,0
304,15,1,0
305,15,1,0
306,15,1,0
307,15,1,0
308,15,1,0
309,15,1,0
310,15,1,0
311,15,1,0
312,15,1,0
313,15,1,0
314,15,1,0
315,15,1,0
316,15,1,0
317,15,1,0
318,15,1,0
319,15,1,0
320,15,1,0
321,15,1,0
322,15,1,0
323,15,1,0
324,15,1,0
325,15,1,0
326,15,1,0
327,15,1,0
328,15,1,0
329,15,1,0
330,15,1,0
331,15,1,0
332,15,1,0
333,15,1,0
334,15,1,0
335,15,1,0
336,15,1,0
337,15,1,0
338,15,1,0
339,15,1,0
340,15,1,0
341,15,1,0
342,15,1,0
343,15,1,0
344,15,1,0
345,15,1,0
346,15,1,0
347,15,1,0
348,15,1,0
349,15,1,0
350,15,1,0
351,15,1,0
352,15,1,0
353,15,1,0
354,15,1,0
355,15,1,0
356,15,1,0
357,15,1,0
358,15,1,0
359,15,1,0
360,15,1,0
361,15,1,0
362,15,1,0
363,15,1,0
364,15,1,0
365,15,1,0
366,15,1,0
367,15,1,0
368,15,1,0
369,15,1,0
370,15,1,0
371,15,1,0
372,15,1,0
373,15,1,0
374,15,1,0
375,15,1,0
376,15,1,0
377,15,1,0
378,15,1,0
379,15,1,0
380,15,1,0
381,16,1,0
382,16,1,0
383,16,1,0
384,16,1,0
385,16,1,0
386,16,1,0
387,16,1,0
388,16,1,0
389,16,1,0
390,16,1,0
391,16,1,0
392,16,1,0
393,16,1,0
394,16,1,0
395,16,1,0
396,16,1,0
397,16,1,0
398,16,1,0
399,16,1,0
400,16,1,0
401,16,1,0
402,16,1,0
403,16,1,0
404,16,1,0
405,16,1,0
406,16,1,0
407,16,1,0
408,16,1,0
409,16,1,0
410,16,1,0
411,16,1,0
412,16,1,0
413,16,1,0
414,16,1,0
415,16,1,0
416,16,1,0
417,16,1,0
418,16,1,0
419,16,1,0
420,16,1,0
421,16,1,0
422,16,1,0
423,16,1,0
424,16,1,0
425,16,1,0
426,16,1,0
427,16,1,0
428,16,1,0
429,16,1,0
430,16,1,0
431,16,1,0
432,16,1,0
433,16,1,0
434,16,1,0
435,16,1,0
436,16,1,0
437,16,1,0
438,16,1,0
439,16,1,0
440,16,1,0
441,16,2,0
442,16,1,0
443,16,1,0
444,16,1,0
445,16,1,0
446,16,1,0
447,16,1,0
448,16,1,0
449,16,1,0
450,16,1,0
451,16,1,0
452,16,1,0
453,16,1,0
454,16,1,0
455,16,1,0
456,16,1,0
457,16,1,0
458,16,1,0
459,16,1,0
460,16,1,0
461,16,1,0
462,16,1,0
463,16,1,0
464,16,1,0
465,16,1,0
466,16,1,0
467,16,1,0
468,16,1,0
469,16,1,0
470,16,1,0
471,16,1,0
472,16,1,0
473,16,1,0
474,16,1,0
475,16,1,0
476,16,1,0
477,16,1,0
478,16,1,0
479,16,1,0
480,16,1,0
481,16,1,0
482,16,1,0
483,16,1,0
484,16,1,0
485,16,1,0
486,16,1,0
487,16,1,0
488,16,1,0
489,16,1,0
490,16,1,0
491,16,1,0
492,16,1,0
493,16,1,0
494,16,1,0
495,16,1,0
496,16,1,0
497,16,1,0
498,16,1,0
499,16,1,0
500,16,1,0
501,16,1,0
502,16,1,0
503,16,1,0
504,16,1,0
505,16,1,0
506,16,1,0
507,16,1,0
508,16,1,0
509,16,1,0
510,16,1,0
511,16,1,0
512,16,1,0
513,16,1,0
514,16,1,0
515,16,1,0
516,16,1,0
517,16,1,0
518,16,1,0
519,16,1,0
520,16,1,0
521,16,1,0
522,16,1,0
523,16,1,0
524,16,1,0
525,16,1,0
526,16,1,0
527,16,1,0
528,16,1,0
529,16,1,0
530,16,1,0
531,16,1,0
532,16,1,0
533,16,1,0
534,16,1,0
535,16,1,0
536,16,1,0
537,16,1,0
538,16,1,0
539,16,1,0
540,16,1,0
541,16,1,0
542,16,1,0
543,16,1,0
544,16,1,0
545,16,1,0
546,16,1,0
547,16,1,0
548,16,1,0
549,16,1,0
550,16,1,0
551,16,1,0
552,16,1,0
553,16,1,0
554,16,1,0
555,16,1,0
556,16,1,0
557,16,1,0
558,16,1,0
559,16,1,0
560,16,1,0
561,16,1,0
562,16,1,0
563,16,1,0
564,16,1,0
565,16,1,0
566,16,1,0
567,16,1,0
568,16,1,0
569,16,1,0
570,16,1,0
571,16,1,0
572,16,1,0
573,16,1,0
574,16,1,0
575,16,1,0
576,16,1,0
577,16,1,0
578,16,1,0
579,16,1,0
580,16,1,0
581,16,1,0
582,16,2,0
583,16,1,0
584,16,1,0
585,16,2,0
586,16,1,0
587,16,1,0
588,16,1,0
589,16,1,0
590,16,1,0
591,16,1,0
592,16,1,0
593,16,1,0
594,16,2,0
595,16,1,0
596,16,1,0
597,16,1,0
598,16,1,0
599,16,1,0
600,16,1,0
601,16,1,0
602,16,1,0
603,16,1,0
604,16,1,0
605,16,1,0
606,16,1,0
607,16,1,0
608,16,1,0
609,16,1,0
610,16,1,0
611,16,1,0
612,16,1,0
613,16,1,0
614,16,1,0
615,16,1,0
616,16,1,0
617,16,1,0
618,16,1,0
619,16,1,0
620,16,1,0
621,16,1,0
622,16,1,0
623,16,1,0
624,16,1,0
625,16,1,0
626,16,1,0
627,16,1,0
628,16,1,0
629,16,1,0
630,16,2,0
631,16,1,0
632,17,1,0
633,17,1,0
634,17,1,0
635,17,1,0
636,17,1,0
637,17,1,0
638,17,1,0
639,17,1,0
640,17,1,0
641,17,1,0
642,17,1,0
643,17,1,0
644,17,1,0
645,17,1,0
646,17,1,0
647,17,1,0
648,17,1,0
649,17,1,0
650,17,1,0
651,17,1,0
652,17,1,0
653,17,1,0
654,17,1,0
655,17,1,0
656,17,1,0
657,17,1,0
658,17,1,0
659,17,1,0
660,17,2,0
661,17,1,0
662,17,1,0
663,17,1,0
664,17,1,0
665,17,1,0
666,17,1,0
667,17,2,0
668,17,1,0
669,17,1,0
670,17,1,0
671,17,1,0
672,17,1,0
673,17,1,0
674,17,1,0
675,17,1,0
676,17,1,0
677,17,1,0
678,17,2,0
679,17,1,0
680,17,1,0
681,17,1,0
682,17,1,0
683,17,1,0
684,17,1,0
685,17,1,0
686,17,1,0
687,17,1,0
688,17,1,0
689,17,1,0
690,17,1,0
691,17,1,0
692,17,1,0
693,17,1,0
694,17,1,0
695,17,1,0
696,17,1,0
697,17,1,0
698,17,1,0
699,17,1,0
700,17,1,0
701,17,1,0
702,17,2,0
703,17,1,0
704,17,1,0
705,17,1,0
706,17,1,0
707,17,1,0
708,17,1,0
709,17,1,0
710,17,2,0
711,17,1,0
712,17,1,0
713,17,1,0
714,17,1,0
715,17,1,0
716,17,2,0
717,17,1,0
718,17,1,0
719,17,1,0
720,17,1,0
721,17,1,0
722,17,1,0
723,17,1,0
724,17,1,0
725,17,1,0
726,17,1,0
727,17,1,0
728,17,1,0
729,17,1,0
730,17,1,0
731,17,1,0
732,17,1,0
733,17,1,0
734,17,1,0
735,17,1,0
736,17,1,0
737,17,1,0
738,17,1,0
739,17,1,0
740,17,1,0
741,17,1,0
742,17,1,0
743,17,1,0
744,17,1,0
745,17,1,0
746,17,1,0
747,17,1,0
748,17,1,0
749,17,1,0
750,17,1,0
751,17,1,0
752,17,1,0
753,17,1,0
754,17,1,0
755,17,1,0
756,17,2,0
757,17,1,0
758,17,1,0
759,17,1,0
760,17,1,0
761,17,1,0
762,17,1,0
763,17,1,0
764,17,1,0
765,17,1,0
766,17,1,0
767,17,1,0
768,17,1,0
769,17,1,0
770,17,1,0
771,17,1,0
772,17,2,0
773,17,1,0
774,17,1,0
775,17,1,0
776,17,1,0
777,17,1,0
778,17,1,0
779,17,1,0
780,17,1,0
781,17,1,0
782,17,1,0
783,17,1,0
784,17,1,0
785,17,1,0
786,17,1,0
787,17,1,0
788,17,1,0
789,17,1,0
790,17,1,0
791,17,1,0
792,17,1,0
793,17,1,0
794,17,2,0
795,17,1,0
796,17,1,0
797,17,1,0
798,17,1,0
799,17,1,0
800,17,1,0
801,17,1,0
802,17,1,0
803,17,1,0
804,17,1,0
805,17,1,0
806,17,1,0
807,17,1,0
808,17,1,0
809,17,1,0
810,17,1,0
811,17,1,0
812,17,1,0
813,17,1,0
814,17,1,0
815,17,1,0
816,17,1,0
817,17,1,0
818,17,1,0
819,17,1,0
820,17,1,0
821,17,1,0
822,17,1,0
823,17,1,0
824,17,1,0
825,17,1,0
826,17,2,0
827,17,1,0
828,17,1,0
829,17,1,0
830,17,1,0
831,17,1,0
832,17,1,0
833,17,1,0
834,17,1,0
835,17,1,0
836,17,1,0
837,17,1,0
838,17,1,0
839,17,1,0
840,17,1,0
841,17,1,0
842,17,1,0
843,17,1,0
844,17,1,0
845,17,1,0
846,17,1,0
847,17,1,0
848,17,1,0
849,17,1,0
850,17,1,0
851,17,1,0
852,17,1,0
853,17,1,0
854,17,1,0
855,17,1,0
856,17,1,0
857,17,1,0
858,17,1,0
859,17,1,0
860,17,2,0
861,17,2,0
862,17,1,0
863,17,1,0
864,17,1,0
865,17,1,0
866,17,1,0
867,17,1,0
868,17,1,0
869,17,1,0
870,17,1,0
871,17,1,0
872,17,1,0
873,17,1,0
874,17,1,0
875,17,1,0
876,17,1,0
877,17,1,0
878,17,1,0
879,17,1,0
880,17,2,0
881,17,1,0
882,17,1,0
883,17,1,0
884,17,1,0
885,17,1,0
886,17,1,0
887,17,1,0
888,17,1,0
889,17,1,0
890,17,2,0
891,17,1,0
892,17,1,0
893,17,1,0
894,17,1,0
895,17,1,0
896,17,2,0
897,17,1,0
898,17,1,0
899,17,1,0
900,17,1,0
901,17,1,0
902,17,1,0
903,17,1,0
904,17,1,0
905,17,1,0
906,17,1,0
907,17,1,0
908,17,1,0
909,17,1,0
910,17,1,0
911,17,2,0
912,17,1,0
913,17,1,0
914,17,1,0
915,17,2,0
916,17,1,0
917,17,1,0
918,17,1,0
919,17,1,0
920,17,2,0
921,17,1,0
922,17,2,0
923,17,1,0
924,17,1,0
925,17,1,0
926,17,1,0
927,17,1,0
928,17,1,0
929,17,1,0
930,17,1,0
931,17,1,0
932,17,1,0
933,17,1,0
934,17,1,0
935,17,1,0
936,17,1,0
937,17,1,0
938,17,1,0
939,17,2,0
940,17,1,0
941,17,2,0
942,17,1,0
943,17,1,0
944,17,2,0
945,17,1,0
946,17,1,0
947,17,1,0
948,17,1,0
949,17,1,0
950,17,1,0
951,17,1,0
952,17,1,0
953,17,2,0
954,17,2,0
955,17,1,0
956,17,1,0
957,17,1,0
958,17,1,0
959,17,1,0
960,17,1,0
961,17,1,0
962,17,1,0
963,17,1,0
964,17,2,0
965,17,1,0
966,17,1,0
967,17,2,0
968,17,1,0
969,17,1,0
970,17,1,0
971,17,1,0
972,17,1,0
973,17,1,0
974,17,1,0
975,17,2,0
976,17,2,0
977,17,1,0
978,17,2,0
979,17,1,0
980,17,1,0
981,17,1,0
982,17,1,0
983,17,2,0
984,17,1,0
985,17,1,0
986,17,1,0
987,17,1,0
988,17,1,0
989,17,1,0
990,17,1,0
991,17,1,0
992,17,1,0
993,17,1,0
994,17,1,0
995,17,1,0
996,17,1,0
997,17,1,0
998,17,1,0
999,17,1,0
1000,17,1,0
1001,17,1,0
1002,17,1,0
1003,17,1,0
1004,17,1,0
1005,17,1,0
1006,17,1,0
1007,17,1,0
1008,17,1,0
1009,17,1,0
1010,17,1,0
1011,17,1,0
1012,17,1,0
1013,17,1,0
1014,17,2,0
1015,17,1,0
1016,17,1,0
1017,17,1,0
1018,17,1,0
1019,17,1,0
1020,17,1,0
1021,17,1,0
1022,17,1,0
1023,17,1,0
1024,17,1,0
1025,17,1,0
1026,17,1,0
1027,17,1,0
1028,17,1,0
1029,17,1,0
1030,17,1,0
1031,17,1,0
1032,17,1,0
1033,17,1,0
1034,17,1,0
1035,17,1,0
1036,17,1,0
1037,17,1,0
1038,17,1,0
1039,17,1,0
1040,17,1,0
1041,17,1,0
1042,17,1,0
1043,17,1,0
1044,17,1,0
1045,17,1,0
1046,17,1,0
1047,17,1,0
1048,17,2,0
1049,17,1,0
1050,17,1,0
1051,17,2,0
1052,17,1,0
1053,17,1,0
1054,17,1,0
1055,17,1,0
1056,17,1,0
1057,17,1,0
1058,17,1,0
1059,17,1,0
1060,17,1,0
1061,17,1,0
1062,17,1,0
1063,17,1,0
1064,17,1,0
1065,17,2,0
1066,17,1,0
1067,17,1,0
1068,17,1,0
