generation,max_fitness
1234,60
1235,32
1236,32
1237,76
1238,32
1239,54
1240,20
1241,40
1242,50
1243,48
1244,42
1245,22
1246,44
1247,42
1248,42
1249,44
1250,48
1251,22
1252,40
1253,50
1254,38
1255,60
1256,44
1257,58
1258,16
1259,72
1260,34
1261,20
1262,44
1263,38
1264,58
1265,30
1266,44
1267,30
1268,34
1269,44
1270,58
1271,40
1272,58
1273,66
1274,32
1275,44
1276,36
1277,38
1278,52
1279,34
1280,44
1281,34
1282,40
1283,52
1284,44
1285,38
1286,32
1287,28
1288,70
1289,52
1290,70
1291,32
1292,50
1293,30
1294,32
1295,34
1296,44
1297,54
1298,38
1299,72
1300,78
1301,20
1302,82
1303,50
1304,74
1305,52
1306,52
1307,54
1308,22
1309,38
1310,66
1311,54
1312,32
1313,42
1314,24
1315,14
1316,28
1317,66
1318,48
1319,62
1320,42
1321,58
1322,24
1323,58
1324,32
1325,60
1326,36
1327,48
1328,36
1329,30
1330,56
1331,44
1332,34
1333,36
1334,72
1335,38
1336,60
1337,62
1338,68
1339,50
1340,60
1341,50
1342,32
1343,52
1344,34
1345,74
1346,40
1347,46
1348,42
1349,28
1350,82
1351,60
1352,26
1353,28
1354,66
1355,40
1356,62
1357,40
1358,48
1359,54
1360,46
1361,40
1362,46
1363,50
1364,58
1365,48
1366,70
1367,30
1368,66
1369,50
1370,50
1371,40
1372,52
1373,26
1374,52
1375,48
1376,40
1377,52
1378,30
1379,54
1380,42
1381,40
1382,36
1383,42
1384,52
1385,44
1386,30
1387,54
1388,56
1389,88
1390,50
1391,60
1392,6
1393,22
1394,54
1395,32
1396,50
1397,40
1398,44
1399,60
1400,36
1401,20
1402,42
1403,26
1404,44
1405,44
1406,42
1407,54
1408,56
1409,34
1410,42
1411,56
1412,48
1413,38
1414,32
1415,42
1416,52
1417,44
1418,30
1419,36
1420,18
1421,36
1422,42
1423,54
1424,22
1425,36
1426,40
1427,44
1428,60
1429,50
1430,68
1431,30
1432,58
1433,62
1434,62
1435,40
1436,56
1437,104
1438,32
1439,66
1440,36
1441,36
1442,46
1443,70
1444,42
1445,44
1446,52
1447,32
1448,38
1449,28
1450,42
1451,42
1452,40
1453,36
1454,92
1455,74
1456,28
1457,10
1458,32
1459,56
1460,28
1461,54
1462,50
1463,30
1464,32
1465,44
1466,46
1467,38
1468,44
1469,46
1470,38
1471,36
1472,36
1473,30
1474,64
1475,64
1476,12
1477,54
1478,50
1479,36
1480,52
1481,44
1482,54
1483,58
1484,40
1485,50
1486,46
1487,38
1488,50
1489,48
1490,26
1491,52
1492,36
1493,42
1494,64
1495,54
1496,62
1497,50
1498,44
1499,18
1500,30
1501,50
1502,28
1503,74
1504,38
1505,40
1506,58
1507,48
1508,34
1509,44
1510,28
1511,34
1512,40
1513,40
1514,18
1515,36
1516,48
1517,38
1518,58
1519,34
1520,66
1521,34
1522,44
1523,28
1524,40
1525,30
1526,46
1527,58
1528,90
1529,38
1530,60
1531,66
1532,50
1533,52
1534,36
1535,12
1536,28
1537,44
1538,48
1539,42
1540,52
1541,58
1542,24
1543,48
1544,66
1545,32
1546,50
1547,38
1548,26
1549,42
1550,50
1551,30
1552,62
1553,52
1554,42
1555,52
1556,60
1557,32
1558,24
1559,48
1560,72
1561,38
1562,68
1563,48
1564,34
1565,30
1566,42
1567,58
1568,40
1569,68
1570,40
1571,24
1572,28
1573,30
1574,44
1575,26
1576,64
1577,50
1578,48
1579,54
1580,78
1581,74
1582,36
1583,64
1584,50
1585,30
1586,48
1587,62
1588,42
1589,66
1590,40
1591,46
1592,50
1593,30
1594,62
1595,22
1596,42
1597,50
1598,60
1599,40
1600,40
1601,18
1602,26
1603,58
1604,52
1605,48
1606,52
1607,52
1608,54
1609,32
1610,54
1611,58
1612,66
1613,30
1614,34
1615,26
1616,56
1617,30
1618,78
1619,58
1620,60
1621,18
1622,36
1623,48
1624,48
1625,70
1626,44
1627,24
1628,54
1629,54
1630,52
1631,50
1632,54
1633,36
1634,18
1635,52
1636,50
1637,68
1638,52
1639,36
1640,44
1641,50
1642,36
1643,30
1644,16
1645,52
1646,54
1647,38
1648,48
1649,58
1650,38
1651,34
1652,40
1653,46
1654,28
1655,50
1656,46
1657,26
1658,46
1659,36
1660,44
1661,40
1662,22
1663,42
1664,48
1665,58
1666,34
1667,52
1668,14
1669,40
1670,38
1671,52
1672,44
1673,28
1674,72
1675,66
1676,64
1677,66
1678,28
1679,58
1680,38
1681,64
1682,58
1683,54
1684,70
1685,62
1686,34
1687,28
1688,58
1689,42
1690,34
1691,34
1692,40
1693,52
1694,66
1695,18
1696,64
1697,40
1698,72
1699,44
1700,46
1701,52
1702,42
1703,24
1704,64
1705,34
1706,66
1707,52
1708,40
1709,38
1710,44
1711,44
1712,50
1713,48
1714,36
1715,42
1716,38
1717,50
1718,40
1719,82
1720,20
1721,32
1722,28
1723,60
1724,42
1725,60
1726,66
1727,30
1728,30
1729,32
1730,48
1731,48
1732,58
1733,62
1734,20
1735,56
1736,40
1737,46
1738,44
1739,46
1740,14
1741,58
1742,70
1743,56
1744,64
1745,38
1746,40
1747,56
1748,54
1749,54
1750,50
1751,60
1752,56
1753,84
1754,50
1755,28
1756,54
1757,24
1758,58
1759,26
1760,64
1761,34
1762,60
1763,38
1764,40
1765,44
1766,46
1767,54
1768,34
1769,38
1770,72
1771,34
1772,40
1773,52
1774,34
1775,64
1776,44
1777,82
1778,40
1779,36
1780,52
1781,56
1782,56
1783,44
1784,30
1785,48
1786,82
1787,42
1788,68
1789,40
1790,58
1791,32
1792,62
1793,54
1794,24
1795,42
1796,46
1797,42
1798,62
1799,46
1800,40
1801,34
1802,24
1803,58
1804,44
1805,16
1806,50
1807,46
1808,32
1809,56
1810,16
1811,26
1812,68
1813,46
1814,60
1815,70
1816,44
1817,8
1818,50
1819,68
1820,38
1821,36
1822,54
1823,46
1824,36
1825,54
1826,96
1827,44
1828,72
1829,56
1830,40
1831,32
1832,46
1833,64
1834,60
1835,30
1836,60
1837,64
1838,32
1839,34
1840,54
1841,58
1842,20
1843,44
1844,42
1845,58
1846,42
1847,46
1848,44
1849,38
1850,48
1851,34
1852,26
1853,50
1854,28
1855,32
1856,24
1857,32
1858,38
1859,46
1860,52
1861,62
1862,80
1863,48
1864,70
1865,52
1866,26
1867,36
1868,48
1869,28
1870,50
1871,36
1872,68
1873,32
1874,38
1875,44
1876,44
1877,66
1878,38
1879,58
1880,68
1881,48
1882,36
1883,46
1884,70
1885,44
1886,42
1887,40
1888,62
1889,74
1890,72
1891,46
1892,32
1893,42
1894,60
1895,54
1896,32
1897,62
1898,52
1899,42
1900,56
1901,58
1902,60
1903,38
1904,78
1905,26
1906,38
1907,84
1908,48
1909,24
1910,36
1911,74
1912,48
1913,22
1914,32
1915,42
1916,94
1917,34
1918,40
1919,38
1920,50
1921,50
1922,48
1923,40
1924,48
1925,46
1926,44
1927,36
1928,32
1929,52
1930,34
1931,42
1932,52
1933,50
1934,60
1935,36
1936,32
1937,36
1938,28
1939,56
1940,44
1941,40
1942,26
1943,46
1944,34
1945,46
1946,56
1947,60
1948,48
1949,48
1950,36
1951,24
1952,68
1953,54
1954,66
1955,56
1956,36
1957,22
1958,20
1959,34
1960,36
1961,56
1962,90
1963,58
1964,54
1965,30
1966,40
1967,52
1968,52
1969,36
1970,20
1971,58
1972,62
1973,60
1974,62
1975,58
1976,26
1977,34
1978,20
1979,26
1980,36
1981,52
1982,28
1983,54
1984,40
1985,52
1986,60
1987,58
1988,50
1989,56
1990,16
1991,60
1992,44
1993,52
1994,20
1995,52
1996,36
1997,36
1998,44
1999,60
