generation,max_fitness
546,26
547,24
548,14
549,12
550,12
551,20
552,32
553,30
554,12
555,24
556,12
557,6
558,12
559,10
560,20
561,20
562,22
563,18
564,12
565,10
566,22
567,18
568,26
569,10
570,18
571,24
572,22
573,28
574,26
575,20
576,28
577,42
578,14
579,14
580,24
581,12
582,26
583,18
584,10
585,24
586,10
587,12
588,24
589,16
590,6
591,18
592,24
593,14
594,20
595,20
596,24
597,10
598,20
599,8
600,28
601,16
602,18
603,6
604,34
605,16
606,18
607,18
608,6
609,8
610,20
611,14
612,18
613,28
614,26
615,12
616,12
617,12
618,10
619,24
620,30
621,12
622,30
623,12
624,30
625,16
626,48
627,28
628,14
629,24
630,20
631,24
632,24
633,12
634,34
635,10
636,18
637,24
638,8
639,40
640,14
641,20
642,18
643,10
644,18
645,26
646,16
647,14
648,18
649,26
650,18
651,12
652,8
653,14
654,22
655,18
656,20
657,12
658,18
659,30
660,22
661,28
662,20
663,32
664,28
665,6
666,12
667,6
668,16
669,16
670,20
671,22
672,40
673,8
674,10
675,44
676,12
677,14
678,34
679,36
680,10
681,22
682,26
683,18
684,40
685,18
686,18
687,22
688,20
689,24
690,30
691,34
692,24
693,26
694,36
695,18
696,16
697,34
698,12
699,42
700,18
701,24
702,16
703,40
704,28
705,16
706,22
707,36
708,16
709,26
710,6
711,12
712,16
713,14
714,12
715,22
716,14
717,18
718,20
719,34
720,26
721,24
722,10
723,26
724,26
725,24
726,26
727,10
728,14
729,22
730,10
731,18
732,20
733,14
734,18
735,18
736,46
737,36
738,10
739,14
740,30
741,22
742,12
743,24
744,20
745,26
746,28
747,14
748,14
749,24
750,42
751,8
752,16
753,20
754,28
755,28
756,36
757,38
758,24
759,16
760,22
761,20
762,14
763,26
764,12
765,10
766,30
767,16
768,20
769,30
770,28
771,24
772,22
773,24
774,14
775,24
776,28
777,20
778,26
779,36
780,12
781,12
782,16
783,18
784,26
785,36
786,18
787,28
788,6
789,14
790,20
791,28
792,30
793,8
794,26
795,38
796,22
797,18
798,20
799,32
800,28
801,18
802,22
803,20
804,16
805,12
806,24
807,20
808,20
809,26
810,30
811,42
812,16
813,22
814,30
815,22
816,30
817,20
818,22
819,24
820,8
821,12
822,24
823,22
824,10
825,32
826,22
827,18
828,6
829,20
830,34
831,24
832,28
833,18
834,30
835,32
836,22
837,22
838,34
839,14
840,36
841,22
842,18
843,10
844,36
845,12
846,10
847,30
848,38
849,32
850,22
851,18
852,34
853,10
854,14
855,26
856,22
857,14
858,28
859,34
860,32
861,26
862,18
863,30
864,34
865,38
866,16
867,8
868,28
869,38
870,28
871,30
872,22
873,26
874,20
875,12
876,36
877,8
878,18
879,28
880,20
881,44
882,20
883,28
884,26
885,28
886,16
887,22
888,16
889,36
890,14
891,20
892,30
893,10
894,12
895,16
896,14
897,18
898,24
899,30
900,16
901,30
902,26
903,12
904,24
905,18
906,26
907,16
908,32
909,26
910,18
911,32
912,20
913,28
914,20
915,18
916,18
917,26
918,26
919,36
920,14
921,14
922,30
923,40
924,24
925,16
926,36
927,18
928,50
929,14
930,42
931,16
932,40
933,28
934,16
935,20
936,22
937,18
938,18
939,22
940,26
941,8
942,34
943,48
944,26
945,28
946,16
947,26
948,38
949,22
950,32
951,40
952,38
953,30
954,48
955,32
956,16
957,28
958,38
959,40
960,22
961,32
962,36
963,32
964,34
965,30
966,28
967,26
968,20
969,12
970,26
971,28
972,20
973,40
974,30
975,38
976,38
977,20
978,16
979,32
980,38
981,12
982,26
983,66
984,24
985,20
986,22
987,46
988,28
989,38
990,40
991,28
992,20
993,20
994,36
995,42
996,24
997,20
998,14
999,30
1000,28
1001,24
1002,30
1003,24
1004,24
1005,24
1006,30
1007,40
1008,18
1009,20
1010,46
1011,24
1012,14
1013,26
1014,34
1015,36
1016,28
1017,16
1018,34
1019,32
1020,54
1021,34
1022,34
1023,16
1024,28
1025,34
1026,30
1027,24
1028,34
1029,18
1030,42
1031,30
1032,26
1033,38
1034,34
1035,56
1036,46
1037,22
1038,42
1039,42
1040,40
1041,62
1042,38
1043,38
1044,42
1045,42
1046,44
1047,30
1048,32
1049,24
1050,32
1051,20
1052,60
1053,46
1054,24
1055,20
1056,54
1057,44
1058,36
1059,16
1060,18
1061,40
1062,14
1063,30
1064,36
1065,20
1066,56
1067,34
1068,14
1069,40
1070,50
1071,40
1072,12
1073,22
1074,30
1075,28
1076,42
1077,20
1078,24
1079,20
1080,20
1081,38
1082,42
1083,32
1084,36
1085,16
1086,14
1087,22
1088,34
1089,22
1090,20
1091,28
1092,30
1093,22
1094,46
1095,50
1096,26
1097,28
1098,30
1099,44
1100,34
1101,34
1102,16
1103,16
1104,44
1105,36
1106,30
1107,22
1108,24
1109,28
1110,40
1111,14
1112,16
1113,46
1114,22
1115,34
1116,28
1117,40
1118,30
1119,24
1120,22
1121,30
1122,32
1123,30
1124,30
1125,44
1126,38
1127,14
1128,32
1129,42
1130,16
1131,30
1132,18
1133,38
1134,54
1135,38
1136,34
1137,42
1138,24
1139,16
1140,18
1141,30
1142,50
1143,28
1144,24
1145,32
1146,30
1147,36
1148,56
1149,40
1150,22
1151,16
1152,34
1153,30
1154,28
1155,34
1156,60
1157,38
1158,34
1159,50
1160,38
1161,28
1162,20
1163,26
1164,54
1165,30
1166,30
1167,28
1168,22
1169,46
1170,20
1171,20
1172,50
1173,38
1174,40
1175,46
1176,36
1177,58
1178,56
1179,24
1180,14
1181,36
1182,22
1183,42
1184,36
1185,52
1186,30
1187,38
1188,24
1189,48
1190,22
1191,54
1192,30
1193,34
1194,24
1195,24
1196,30
1197,52
1198,18
1199,30
1200,40
1201,10
1202,28
1203,42
1204,44
1205,30
1206,24
1207,46
1208,38
1209,26
1210,16
1211,44
1212,48
1213,28
1214,6
1215,46
1216,28
1217,34
1218,26
1219,40
1220,48
1221,36
1222,26
1223,32
1224,18
1225,38
1226,40
1227,44
1228,30
1229,34
1230,44
1231,22
1232,54
1233,26
1234,38
1235,40
1236,16
1237,20
1238,32
1239,30
1240,12
1241,42
1242,18
1243,46
1244,28
1245,54
1246,36
1247,26
1248,24
1249,22
1250,32
1251,26
1252,38
1253,36
1254,40
1255,50
1256,24
1257,52
1258,38
1259,36
1260,24
1261,28
1262,20
1263,30
1264,44
1265,40
1266,34
1267,24
1268,32
1269,16
1270,48
1271,34
1272,32
1273,40
1274,26
1275,56
1276,32
1277,48
1278,28
1279,30
1280,32
1281,30
1282,34
1283,36
1284,44
1285,40
1286,42
1287,32
1288,36
1289,30
1290,6
1291,30
1292,54
1293,46
1294,38
1295,34
1296,38
1297,32
1298,28
1299,30
1300,54
1301,36
1302,42
1303,52
1304,34
1305,40
1306,62
1307,32
1308,56
1309,42
1310,26
1311,26
1312,40
1313,28
1314,32
1315,58
1316,46
1317,46
1318,40
1319,58
1320,26
1321,40
1322,58
1323,40
1324,42
1325,46
1326,66
1327,66
1328,28
1329,36
1330,64
1331,28
1332,34
1333,48
1334,22
1335,44
1336,24
1337,32
1338,32
1339,28
1340,30
1341,60
1342,48
1343,24
1344,36
1345,38
1346,46
1347,42
1348,20
1349,28
1350,30
1351,54
1352,48
1353,42
1354,42
1355,52
1356,54
1357,54
1358,32
1359,46
1360,44
1361,40
1362,32
1363,40
1364,38
1365,52
1366,30
1367,46
1368,40
1369,18
1370,26
1371,30
1372,40
1373,36
1374,28
1375,14
1376,32
1377,32
1378,26
1379,22
1380,46
1381,26
1382,32
1383,40
1384,40
1385,32
1386,60
1387,46
1388,50
1389,38
1390,36
1391,40
1392,52
1393,30
1394,52
1395,32
1396,34
1397,34
1398,22
1399,26
1400,24
1401,28
1402,82
1403,44
1404,28
1405,38
1406,36
1407,56
1408,38
1409,30
1410,52
1411,38
1412,44
1413,42
1414,26
1415,34
1416,48
1417,30
1418,46
1419,54
1420,40
1421,36
1422,42
1423,38
1424,58
1425,20
1426,42
1427,36
1428,36
1429,34
1430,66
1431,40
1432,42
1433,30
1434,38
1435,56
1436,22
1437,36
1438,34
1439,24
1440,40
1441,76
1442,26
1443,44
1444,36
1445,26
1446,32
1447,56
1448,12
1449,24
1450,32
1451,64
1452,72
1453,30
1454,38
1455,44
1456,36
1457,42
1458,12
1459,34
1460,54
1461,28
1462,24
1463,28
1464,38
1465,40
1466,20
1467,48
1468,56
1469,18
1470,22
1471,12
1472,50
1473,22
1474,24
1475,18
1476,26
1477,46
1478,40
1479,34
1480,54
1481,16
1482,28
1483,50
1484,42
1485,14
1486,52
1487,36
1488,42
1489,26
1490,44
1491,54
1492,56
1493,36
1494,26
1495,32
1496,44
1497,36
1498,40
1499,56
1500,22
1501,24
1502,38
1503,36
1504,38
1505,20
1506,24
1507,36
1508,38
1509,40
1510,62
1511,34
1512,22
1513,18
1514,34
1515,44
1516,62
1517,36
1518,34
1519,22
1520,54
1521,28
1522,38
1523,42
1524,34
1525,40
1526,32
1527,58
1528,30
1529,64
1530,36
1531,48
1532,44
1533,50
1534,56
1535,62
1536,54
1537,64
1538,34
1539,36
1540,42
1541,40
1542,22
1543,30
1544,28
1545,32
1546,40
1547,32
1548,18
1549,30
1550,28
1551,62
1552,22
1553,30
1554,50
1555,36
1556,50
1557,38
1558,64
1559,42
1560,66
1561,40
1562,30
1563,50
1564,60
1565,20
1566,46
1567,46
1568,32
1569,52
1570,22
1571,26
1572,42
1573,32
1574,54
1575,42
1576,20
1577,42
1578,26
1579,42
1580,54
1581,40
1582,18
1583,28
1584,54
1585,30
1586,38
1587,34
1588,44
1589,28
1590,48
1591,32
1592,30
1593,38
1594,46
1595,48
1596,50
1597,56
1598,28
1599,40
1600,44
1601,32
1602,44
1603,58
1604,46
1605,18
1606,24
1607,50
1608,50
1609,46
1610,32
1611,34
1612,28
1613,46
1614,36
1615,14
1616,38
1617,56
1618,32
1619,50
1620,30
1621,54
1622,56
1623,38
1624,58
1625,38
1626,52
1627,24
1628,50
1629,38
1630,20
1631,26
1632,44
1633,50
1634,58
1635,44
1636,44
1637,50
1638,48
1639,28
1640,26
1641,40
1642,40
1643,36
1644,36
1645,30
1646,36
1647,58
1648,46
1649,62
1650,8
1651,38
1652,66
1653,52
1654,40
1655,68
1656,32
1657,50
1658,40
1659,46
1660,48
1661,40
1662,48
1663,60
1664,30
1665,50
1666,64
1667,54
1668,22
1669,26
1670,20
1671,30
1672,20
1673,34
1674,28
1675,44
1676,36
1677,66
1678,22
1679,56
1680,16
1681,60
1682,38
1683,32
1684,30
1685,52
1686,30
1687,46
1688,36
1689,34
1690,74
1691,22
1692,72
1693,66
1694,46
1695,48
1696,50
1697,46
1698,36
1699,70
1700,34
1701,40
1702,32
1703,24
1704,46
1705,44
1706,48
1707,52
1708,40
1709,50
1710,22
1711,46
1712,60
1713,30
1714,26
1715,52
1716,46
1717,50
1718,22
1719,28
1720,38
1721,28
1722,42
1723,58
1724,40
1725,32
1726,60
1727,40
1728,36
1729,50
1730,24
1731,48
1732,48
1733,12
1734,18
1735,44
1736,28
1737,62
1738,56
1739,66
1740,44
1741,28
1742,52
1743,30
1744,32
1745,44
1746,42
1747,40
1748,70
1749,64
1750,44
1751,42
1752,56
1753,38
1754,40
1755,42
1756,26
1757,42
1758,54
1759,68
1760,20
1761,58
1762,66
1763,32
1764,66
1765,42
1766,46
1767,46
1768,52
1769,36
1770,40
1771,26
1772,34
1773,46
1774,38
1775,46
1776,34
1777,38
1778,36
1779,38
1780,30
1781,28
1782,32
1783,50
1784,44
1785,36
1786,52
1787,58
1788,38
1789,18
1790,44
1791,66
1792,50
1793,26
1794,32
1795,42
1796,56
1797,48
1798,58
1799,42
1800,20
1801,22
1802,60
1803,38
1804,46
1805,22
1806,30
1807,34
1808,40
1809,50
1810,42
1811,42
1812,58
1813,32
1814,40
1815,52
1816,56
1817,26
1818,28
1819,36
1820,40
1821,52
1822,42
1823,18
1824,42
1825,38
1826,30
1827,38
1828,52
1829,40
1830,36
1831,30
1832,42
1833,36
1834,16
1835,36
1836,32
1837,38
1838,24
1839,78
1840,48
1841,46
1842,8
1843,26
1844,60
1845,34
1846,24
1847,44
1848,24
1849,34
1850,30
1851,38
1852,46
1853,20
1854,28
1855,32
1856,50
1857,38
1858,26
1859,36
1860,40
1861,40
1862,26
1863,22
1864,72
1865,42
1866,38
1867,54
1868,68
1869,16
1870,42
1871,40
1872,36
1873,38
1874,56
1875,44
1876,30
1877,68
1878,42
1879,36
1880,58
1881,54
1882,38
1883,36
1884,34
1885,32
1886,48
1887,22
1888,34
1889,26
1890,38
1891,38
1892,68
1893,42
1894,22
1895,32
1896,50
1897,40
1898,70
1899,22
1900,30
1901,22
1902,36
1903,30
1904,18
1905,62
1906,38
1907,14
1908,20
1909,34
1910,34
1911,24
1912,70
1913,46
1914,58
1915,56
1916,20
1917,52
1918,44
1919,46
1920,40
1921,12
1922,44
1923,54
1924,58
1925,22
1926,64
1927,40
1928,38
1929,62
1930,38
1931,54
1932,30
1933,46
1934,52
1935,48
1936,46
1937,14
1938,46
1939,38
1940,58
1941,36
1942,38
1943,46
1944,48
1945,44
1946,44
1947,48
1948,54
1949,52
1950,48
1951,18
1952,26
1953,58
1954,58
1955,32
1956,42
1957,66
1958,64
1959,22
1960,40
1961,16
1962,42
1963,50
1964,18
1965,16
1966,52
1967,34
1968,42
1969,34
1970,28
1971,6
1972,42
1973,42
1974,34
1975,32
1976,18
1977,38
1978,24
1979,28
1980,46
1981,42
1982,60
1983,34
1984,32
1985,58
1986,32
1987,54
1988,40
1989,52
1990,72
1991,44
1992,54
1993,46
1994,32
1995,46
1996,24
1997,20
1998,68
1999,54
2000,28
2001,72
2002,42
2003,72
2004,46
2005,28
2006,56
2007,14
2008,28
2009,24
2010,56
2011,50
2012,18
2013,46
2014,56
2015,46
2016,44
2017,28
2018,56
2019,46
2020,46
2021,34
2022,30
2023,42
2024,40
2025,26
2026,50
2027,32
2028,44
2029,54
2030,60
2031,40
2032,40
2033,28
2034,40
2035,38
2036,46
2037,52
2038,50
2039,22
2040,54
2041,52
2042,18
2043,42
2044,76
2045,34
2046,66
2047,38
2048,44
2049,56
2050,54
2051,36
2052,40
2053,60
2054,68
2055,34
2056,42
2057,38
2058,52
2059,66
2060,54
2061,32
2062,52
2063,64
2064,48
2065,76
2066,50
2067,36
2068,18
2069,20
2070,34
2071,40
2072,76
2073,34
2074,22
2075,58
2076,40
2077,28
2078,66
2079,68
2080,44
2081,36
2082,26
2083,50
2084,28
2085,62
2086,68
2087,48
2088,32
2089,20
2090,58
2091,30
2092,50
2093,46
2094,56
2095,52
2096,44
2097,28
2098,82
2099,44
2100,24
2101,30
2102,68
2103,80
2104,42
2105,34
2106,44
2107,44
2108,42
2109,52
2110,42
2111,26
2112,62
2113,68
2114,48
2115,10
2116,20
2117,26
2118,44
2119,58
2120,58
2121,30
2122,54
2123,50
2124,44
2125,46
2126,50
2127,66
2128,46
2129,52
2130,42
2131,68
2132,40
2133,36
2134,48
2135,48
2136,42
2137,56
2138,58
2139,44
2140,24
2141,42
2142,30
2143,62
2144,22
2145,42
2146,36
2147,56
2148,40
2149,32
2150,40
2151,14
2152,32
2153,30
2154,64
2155,24
2156,22
2157,38
2158,46
2159,52
2160,38
2161,48
2162,20
2163,38
2164,58
2165,52
2166,52
2167,36
2168,26
2169,44
2170,40
2171,68
2172,44
2173,58
2174,38
2175,18
2176,36
2177,48
2178,32
2179,50
2180,32
2181,22
2182,20
2183,56
2184,36
2185,52
2186,30
2187,50
2188,32
2189,60
2190,52
2191,40
2192,42
2193,54
2194,46
2195,54
2196,20
2197,62
2198,14
2199,52
2200,46
2201,50
2202,22
2203,66
2204,56
2205,20
2206,90
2207,36
2208,28
2209,22
2210,22
2211,40
2212,70
2213,48
2214,60
2215,46
2216,14
2217,32
2218,48
2219,50
2220,54
2221,60
2222,76
2223,70
2224,62
2225,56
2226,42
2227,24
2228,48
2229,58
2230,56
2231,44
2232,28
2233,56
2234,44
2235,34
2236,18
2237,52
2238,34
2239,54
2240,28
2241,58
2242,50
2243,24
2244,62
2245,16
2246,34
2247,54
2248,60
2249,18
2250,28
2251,68
2252,30
2253,40
2254,58
2255,40
2256,24
2257,28
2258,44
2259,82
2260,48
2261,38
2262,72
2263,42
2264,32
2265,52
2266,34
2267,34
2268,44
2269,36
2270,14
2271,30
2272,40
2273,34
2274,68
2275,34
2276,22
2277,60
2278,34
2279,34
2280,46
2281,38
2282,34
2283,32
2284,42
2285,30
2286,56
2287,16
2288,52
2289,48
2290,50
2291,34
2292,46
2293,40
2294,66
2295,46
2296,48
2297,50
2298,38
2299,38
2300,22
2301,42
2302,16
2303,62
2304,62
2305,54
2306,28
2307,72
2308,44
2309,42
2310,40
2311,46
2312,48
2313,44
2314,34
2315,50
2316,52
2317,40
2318,54
2319,34
2320,66
2321,40
2322,34
2323,42
2324,24
2325,44
2326,52
2327,32
2328,48
2329,30
2330,30
2331,36
2332,48
2333,28
2334,46
2335,44
2336,58
2337,42
2338,38
2339,46
2340,38
2341,40
2342,50
2343,80
2344,44
2345,70
2346,34
2347,40
2348,64
2349,16
2350,46
2351,44
2352,48
2353,34
2354,32
2355,22
2356,46
2357,42
2358,40
2359,46
2360,44
2361,26
2362,56
2363,34
2364,48
2365,34
2366,32
2367,40
2368,40
2369,52
2370,68
2371,40
2372,56
2373,34
2374,52
2375,46
2376,40
2377,46
2378,36
2379,34
2380,52
2381,48
2382,60
2383,62
2384,40
2385,50
2386,44
2387,40
2388,48
2389,36
2390,26
2391,44
2392,22
2393,36
2394,48
2395,24
2396,26
2397,28
2398,40
2399,46
2400,46
2401,48
2402,58
2403,68
2404,50
2405,26
2406,22
2407,56
2408,44
2409,30
2410,16
2411,32
2412,18
2413,36
2414,36
2415,48
2416,40
2417,16
2418,52
2419,32
2420,44
2421,6
2422,32
2423,34
2424,40
2425,38
2426,48
2427,52
2428,56
2429,60
2430,28
2431,66
2432,60
2433,54
2434,40
2435,60
2436,34
2437,60
2438,34
2439,66
2440,42
2441,52
2442,28
2443,34
2444,42
2445,70
2446,10
2447,28
2448,36
2449,24
2450,12
2451,44
2452,40
2453,54
2454,56
2455,44
2456,62
2457,30
2458,36
2459,46
2460,42
2461,50
2462,48
2463,48
2464,64
2465,82
2466,52
2467,66
2468,58
2469,40
2470,36
2471,50
2472,36
2473,34
2474,38
2475,34
2476,52
2477,36
2478,40
2479,58
2480,58
2481,62
2482,44
2483,40
2484,20
2485,46
2486,18
2487,72
2488,38
2489,62
2490,82
2491,34
2492,50
2493,58
2494,68
2495,8
2496,40
2497,56
2498,38
2499,28
2500,42
2501,32
2502,30
2503,56
2504,26
2505,46
2506,8
2507,48
2508,32
2509,52
2510,44
2511,38
2512,22
2513,52
2514,28
2515,30
2516,36
2517,44
2518,42
2519,46
2520,38
2521,42
2522,52
2523,54
2524,20
2525,12
2526,28
2527,44
2528,50
2529,44
2530,30
2531,32
2532,8
2533,38
2534,60
2535,24
2536,36
2537,32
2538,62
2539,30
2540,30
2541,10
2542,22
2543,42
2544,58
2545,16
2546,36
2547,68
2548,42
2549,36
2550,14
2551,28
2552,20
2553,70
2554,52
2555,68
2556,80
2557,42
2558,24
2559,38
2560,52
2561,46
2562,44
2563,36
2564,60
2565,48
2566,50
2567,56
2568,34
2569,52
2570,32
2571,58
2572,34
2573,42
2574,46
2575,60
2576,18
2577,36
2578,34
2579,28
2580,76
2581,60
2582,40
2583,50
2584,38
2585,60
2586,30
2587,50
2588,38
2589,28
2590,38
2591,64
2592,30
2593,46
2594,42
2595,58
2596,28
2597,48
2598,48
2599,34
2600,68
2601,54
2602,58
2603,36
2604,64
2605,42
2606,44
2607,48
2608,52
2609,36
2610,34
2611,50
2612,40
2613,40
2614,32
2615,58
2616,44
2617,54
2618,52
2619,40
2620,74
2621,66
2622,18
2623,40
2624,50
2625,46
2626,30
2627,40
2628,48
2629,42
2630,58
2631,44
2632,28
2633,48
2634,42
2635,40
2636,54
2637,70
2638,48
2639,76
2640,32
2641,30
2642,76
2643,56
2644,26
2645,26
2646,32
2647,36
2648,68
2649,56
2650,64
2651,54
2652,30
2653,54
2654,48
2655,28
2656,52
2657,36
2658,34
2659,74
2660,34
2661,38
2662,20
2663,46
2664,34
2665,40
2666,54
2667,38
2668,90
2669,20
2670,24
2671,36
2672,40
2673,64
2674,56
2675,42
2676,50
2677,58
2678,36
2679,64
2680,36
2681,48
2682,44
2683,26
2684,58
2685,46
2686,66
2687,44
2688,58
2689,72
2690,52
2691,68
2692,30
2693,32
2694,42
2695,26
2696,44
2697,28
2698,44
2699,26
2700,58
2701,50
2702,34
2703,34
2704,48
2705,36
2706,42
2707,22
2708,26
2709,26
2710,70
2711,34
2712,40
2713,56
2714,64
2715,42
2716,62
2717,52
2718,32
2719,52
2720,56
2721,50
2722,46
2723,34
2724,48
2725,54
2726,34
2727,38
2728,38
2729,40
2730,80
2731,52
2732,42
2733,58
2734,42
2735,48
2736,20
2737,36
2738,30
2739,38
2740,56
2741,38
2742,54
2743,26
2744,34
2745,30
2746,28
2747,42
2748,36
2749,54
2750,28
2751,42
2752,48
2753,40
2754,58
2755,34
2756,32
2757,30
2758,56
2759,56
2760,28
2761,64
2762,42
2763,26
2764,34
2765,56
2766,34
2767,32
2768,36
2769,64
2770,50
2771,52
2772,70
2773,50
2774,20
2775,44
2776,10
2777,32
2778,54
2779,50
2780,56
2781,34
2782,48
2783,50
2784,42
2785,64
2786,40
2787,26
2788,60
2789,44
2790,42
2791,34
2792,60
2793,34
2794,42
2795,48
2796,60
2797,32
2798,70
2799,30
2800,38
2801,22
2802,38
2803,54
2804,52
2805,70
2806,36
2807,60
2808,56
2809,46
2810,46
2811,16
2812,24
2813,36
2814,40
2815,58
2816,56
2817,28
2818,48
2819,56
2820,26
2821,46
2822,48
2823,58
2824,48
2825,42
2826,14
2827,56
2828,38
2829,52
2830,30
2831,24
2832,28
2833,52
2834,52
2835,38
2836,30
2837,32
2838,70
2839,40
2840,18
2841,58
2842,44
2843,40
2844,32
2845,14
2846,20
2847,22
2848,52
2849,42
2850,46
2851,32
2852,42
2853,32
2854,38
2855,46
2856,48
2857,72
2858,38
2859,20
2860,54
2861,28
2862,32
2863,70
2864,22
2865,54
2866,64
2867,36
2868,44
2869,30
2870,46
2871,42
2872,32
2873,62
2874,38
2875,36
2876,48
2877,66
2878,60
2879,52
2880,44
2881,84
2882,46
2883,34
2884,36
2885,10
2886,36
2887,30
2888,36
2889,30
2890,32
2891,48
2892,26
2893,46
2894,52
2895,48
2896,80
2897,36
2898,68
2899,46
2900,66
2901,38
2902,30
2903,34
2904,32
2905,44
2906,44
2907,44
2908,36
2909,28
2910,42
2911,42
2912,58
2913,46
2914,70
2915,62
2916,62
2917,48
2918,56
2919,50
2920,46
2921,48
2922,42
2923,78
2924,42
2925,62
2926,38
2927,22
2928,48
2929,22
2930,24
2931,56
2932,34
2933,48
2934,52
2935,16
2936,46
2937,26
2938,26
2939,34
2940,60
2941,34
2942,48
2943,44
2944,40
2945,36
2946,58
2947,56
2948,38
2949,76
2950,50
2951,74
2952,48
2953,54
2954,36
2955,58
2956,62
2957,48
2958,56
2959,42
2960,66
2961,58
2962,44
2963,54
2964,42
2965,14
2966,38
2967,52
2968,56
2969,8
2970,46
2971,28
2972,36
2973,18
2974,32
2975,56
2976,46
2977,60
2978,78
2979,40
2980,46
2981,34
2982,40
2983,54
2984,20
2985,68
2986,56
2987,46
2988,72
2989,34
2990,48
2991,26
2992,50
2993,72
2994,10
2995,58
